Zona Eleitoral;Código Município TSE;Município;Bairro;Endereço do Local;CEP do Local;Número do Local;Local de Votação;Seções;Eleitores aptos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;GRANDE RIO;RUA WILSON LAGO, 392;25540020;1392;CIEP 030 MARINHEIRO JOÃO CÂNDIDO;14;4088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA TIRADENTES;RUA JOSE DE CARVALHO S/N;25525250;1430;ESCOLA ESTADUAL PROFESSORA ALZIRA SANTOS SILVA;10;3632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;AGOSTINHO PORTO;RUA CANDIDO MAIA, 133;25510050;1457;PARÓQUIA NOSSA SENHORA DAS GRACAS (SALÃO PAROQUIAL);9;2643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA TIRADENTES;RUA DR. LÚCIO, 66;25545240;1473;CENTRO EDUCACIONAL ARGUS;7;2300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;AGOSTINHO PORTO;AVENIDA HERONILDES MARTINS DOS SANTOS 588;25510011;1490;PRIMEIRA IGREJA BATISTA DE AGOSTINHO PORTO;8;2282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA ROSALI;AVENIDA DOUTOR RUBENS FARRULA, 32;25510151;1503;ESCOLA ESTADUAL PROFESSORA ODYLA DO COUTO;5;2063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA ROSALI;AV. DOUTOR RUBENS FARRULA 589;25510151;1511;IGREJA EVANGÉLICA ASSEMBLEIA DE DEUS DA VILA ROSALI;8;2866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;AGOSTINHO PORTO;RUA BERNARDINO S/N;25525340;1520;COLÉGIO ESTADUAL AGOSTINHO PORTO;11;4184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA ROSALI;RUA MARIA RASUK VILELA, SN;25555351;1546;ESCOLA MUNICIPAL MANOEL ANTONIO SENDAS;8;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA TIRADENTES;RUA DELFIM MOREIRA 57;25525170;1562;ESCOLA MUNICIPAL PROFESSOR VIRGÍLIO MACHADO;8;3093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA TIRADENTES;RUA LOURENCO CAMPOS, S/N;25520711;1570;CIEP 133 OSWALDO JOSÉ LOURENCO;10;3172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;AGOSTINHO PORTO;RUA DOUTOR AGOSTINHO PORTO, 56;25510102;1589;CAP (COLÉGIO AGOSTINHO PORTO);10;3568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA TIRADENTES;RUA JOSE DE CARVALHO, 34;25525250;1597;APAE;6;2360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;ENGENHEIRO BELFORD;RUA RUBENS PEIXOTO LT 19;25520440;1600;ESCOLA MUNICIPAL FRANCISCO AGOSTINHO DA COSTA;18;5255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;ENGENHEIRO BELFORD;AV. DEPUTADO RUBENS PAIVA, 40;25520382;1619;CENTRO EDUCACIONAL THEREZA PIRES;7;1696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA ROSALI;RUA SENADOR TARCÍSIO MEIRA, 220 (RUA DO CAMPO DO MARTINS);25510302;1627;ESCOLA MUNICIPAL MARIA RODRIGUES CARDOSO;8;1697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;VILA ROSALI;AVENIDA FLUMINENSE, SN;25510142;1635;ESCOLA MUNICIPAL PROFESSORA ALMERINDA LEITE DE ABREU;14;4394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;RUA VISCONDE DE INHAÚMA, S/N;25575300;1643;ESCOLA ADVENTISTA DE JARDIM METRÓPOLE;13;2516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;RUA SANTA TEREZINHA, 239;25575160;1651;ESCOLA MUNICIPAL LEONEL DE MOURA BRIZOLA;6;1437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA JOANA KALIL SN;25555100;1660;COLÉGIO ESTADUAL DUQUE COSTA;13;3169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;AV. BRÁS DE PINA, 181;21070031;1015;PARÓQUIA BOM JESUS DA PENHA;15;3979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;RUA SÃO MAURÍCIO, 87;21070490;1090;COLÉGIO ESTADUAL GOMES FREIRE DE ANDRADE;21;9000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;AV. BRÁS DE PINA, 394;21070030;1112;ESCOLA TÉCNICA SILVA E SOUZA;14;4755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;LARGO DA PENHA, 19 (PARQUE SHANGAI);21070560;1120;COLÉGIO NOSSA SENHORA DA PENHA;16;6784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;RUA AIMORÉ, 239;21070230;1147;COLÉGIO PINHEIRO;17;6628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;RUA PLÍNIO DE OLIVEIRA S/N;21070040;1155;CIEP GREGÓRIO BEZERRA;25;8897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;RUA DIONÍSIO, 76;21070170;1180;JARDIM ESCOLA MEU ENCANTO;10;3770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA;AVENIDA NOSSA SENHORA DA PENHA, 42;21070390;1210;CLÍNICA DA FAMÍLIA DOUTOR FELIPPE CARDOSO;5;926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;BRÁS DE PINA;RUA ITABIRA, 21;21215310;1295;CEI;5;1917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;RUA ENGENHEIRO MOREIRA LIMA, 54;21210720;1309;ESCOLA MUNICIPAL ARY QUINTELLA;8;3773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;PRAÇA SAICÃ, 9;21215170;1317;ESCOLA MUNICIPAL FERNANDO TUDE DE SOUZA;6;2566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;PRAÇA SAICÃ, 57;21215170;1325;ESCOLA MUNICIPAL JOÃO MARQUES DOS REIS;11;4515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;BRÁS DE PINA;RUA MINDURI S/N;21215480;1333;ESCOLA MUNICIPAL MIGUEL GUSTAVO;10;4328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;BRÁS DE PINA;RUA PEQUIRI, 237;21215110;1341;ESCOLA MUNICIPAL MINISTRO PLÍNIO CASADO;10;2538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;RUA SALVIANO VALENTE S/N;21211000;1350;ESCOLA MUNICIPAL PIONEIRAS SOCIAIS;5;1189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;RUA BENTO CARDOSO 140;21215000;1368;ESCOLA MUNICIPAL PROFESSOR AUGUSTO MOTTA;6;2443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;BRÁS DE PINA;RUA PIAÍBA, 285;21215290;1376;IGREJA ASSEMBLÉIA DE DEUS;9;2831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;RUA CAROEN, 171;21210340;1392;MELLO TÊNIS CLUBE;9;4123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;BRÁS DE PINA;RUA SURUÍ, 280;21215570;1406;SURUÍ ATLÉTICO CLUBE;7;2933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA ENGENHEIRO LAFAIETE STOCKLER, 781;21221390;1414;CEME - CENTRO EDUCACIONAL MÉTODO EXPRESSIVO;7;2512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA PROFESSORA PAULA AQUILES, 55;21221410;1422;CLUBE BENEFICENTE DOS SARGENTOS DA MARINHA;8;3312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA TEJUPÁ, 158;21221490;1430;COLÉGIO ESPLENDOR;5;2216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;AV. MERITI, 1536;21211006;1449;COLÉGIO MIGUEL COUTO;7;3054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;PRAÇA PAULO SETUBAL, 27;21221350;1457;ESCOLA MUNICIPAL ALBERT SABIN;9;4309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;IRAJÁ;RUA GUSTAVO MARTINS, 67;21220480;1465;ESCOLA MUNICIPAL BARCELONA;8;3260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA KOSMOS;RUA SOLDADO SERVINO MENGARDA, 260;21210840;1473;ESCOLA MUNICIPAL CECÍLIA MEIRELES;11;5155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;IRAJÁ;ESTR. CORONEL VIEIRA S/N;21220310;1481;ESCOLA MUNICIPAL CLÁUDIO IGNÁCIO DE OLIVEIRA;8;3700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA KOSMOS;RUA SOLDADO SERVINO MENGARDA S/N;21210000;1490;ESCOLA MUNICIPAL DESEMBARGADOR MONTENEGRO;7;2885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA CARLOS CHAMBERLAND, 187;21210090;1503;ESCOLA MUNICIPAL MIGUEL ÂNGELO;6;2390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA ARARAÍ, 16;21221280;1511;ESCOLA MUNICIPAL QUINTINO DO VALLE;5;2138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA KOSMOS;AV. VICENTE DE CARVALHO, 970;21210000;1520;PARÓQUIA NOSSA SENHORA DO CARMO;11;4830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA KOSMOS;AV. MERITI, 265;21220200;1538;ESCOLA PIO XII;12;5547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;VILA DA PENHA;RUA ÁPIA, 466;21221250;1546;CERC;10;4708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;AV. BRÁS DE PINA, 631;21210670;1554;COLÉGIO MEIRA LIMA;7;2867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;60011;RIO DE JANEIRO;PENHA CIRCULAR;RUA BENTO CARDOSO, 130;21215000;1570;ESCOLA MUNICIPAL BRANT HORTA;9;4193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;BANCÁRIOS;RUA GIPOIA 167;21910102;1015;ESCOLA DUNSHEE DE ABRANCHES;8;3551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;BANCÁRIOS;RUA BENEDITO PATRICIO, 248;21910220;1023;ESCOLA JORNALISTA ORLANDO DANTAS;11;4434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;DENDE;PRAIA DA ROSA 1350;21920140;1031;GOVERNADOR IATE CLUBE;8;3169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;FREGUESIA (ILHA DO GOVERNADOR);RUA PIO DUTRA 353;21911200;1040;COLEGIO ESTADUAL MENDES DE MORAIS;18;8474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;FREGUESIA (ILHA DO GOVERNADOR);AV. PARANAPUA, 204;21910000;1058;ESCOLA ROTARY;13;5290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;MONERÓ;RUA ADOLFO PORTO, 140;21920310;1066;ESCOLA BELMIRO MEDEIROS;12;4211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;MONERÓ;RUA ANTONIO DE ALMEIDA 11;21920340;1074;ESCOLA RODRIGO OTAVIO;8;3158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;BANCÁRIOS;AV. ILHA DAS ENXADAS, S/N;21910097;1082;CIEP JOÃO MANGABEIRA (ANTIGO COLÉGIO E CURSO ZEROHUM);14;5360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;TAUÁ;RUA DEMETRIO TOLEDO S/N;21920080;1104;ESCOLA SUN YAT SEN;8;3087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;BANCÁRIOS;AV. ILHA DAS ENXADAS, S/N;21910097;1112;CIEP JOÃO MANGABEIRA (ANTIGO COLÉGIO ZEROHUM PRIMEIROS PASSOS);4;1339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;GUARABU;ESTRADA DO GALEAO 1192;21931001;1139;INSTITUTO CULTURAL COLEGIO LONDON;6;2427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;GUARABU;ESTR. DO GALEAO, 1900;21931003;1147;UNIVERSIDADE ESTÁCIO DE SÁ;14;5908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;TAUÁ;RUA CARICÉ, 413;21920100;1155;CENTRO EDUCACIONAL PIAGET;3;1384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;MONERÓ;ESTRADA GOVERNADOR CHAGAS FREITAS S/N;21920330;1163;CIEP - DR. JOÃO RAMOS DE SOUZA;2;847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;TAUÁ;RUA PROFESSOR HILARIÃO DA ROCHA 118;21920040;1171;COLÉGIO NOTRE DAME;7;3228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;FREGUESIA (ILHA DO GOVERNADOR);RUA MIRITIBA 317;21911120;1180;ESCOLA BRETANHA;2;899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;ZUMBI;PRAIA DO ZUMBI 25;21930150;1201;ESCOLA CUBA;12;4878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;RUA TENENTE CLETO CAMPELO 497;21921020;1210;ESPORTE CLUBE COCOTA;16;5909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;CACUIA;ESTRADA DO GALEAO 322;21931001;1228;G.R.E.S. UNIAO DA ILHA;9;4137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;PRAIA DE OLARIA S/N;21910290;1236;FORUM DA ILHA DO GOVERNADOR;8;2718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;CACUIA;ESTRADA DO GALEAO 850;21931000;1244;REDE MV1 CACUIA;9;2911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;ZUMBI;PRAIA DO ZUMBI 28;21930150;1252;JEQUIA IATE CLUBE;7;3115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;CACUIA;RUA COMBU 39;21921610;1260;COLEGIO JGS;6;2654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;ESTRADA DA CACUIA, 1333;21921020;1279;REDE MV-1 COCOTÁ;7;2687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;RIBEIRA;RUA MALDONADO 55;21930130;1287;ASSOCIACAO CRISTA DE MOCOS (ACM);12;5521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;PRAÇA DANAIDES, S/N;21910290;1295;BIBLIOTECA POPULAR DA ILHA DO GOVERNADOR;6;2524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;RUA AMBAITINGA 3;21921520;1309;CENTRO DE EDUCAÇÃO E CULTURA  HENRIQUE FERNANDES;8;3281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;CACUIA;RUA SARGENTO JOAO LOPES 315;21931420;1317;COLEGIO ESTADUAL PROFESSORA MARIA DE LOURDES DE OLIVEIRA LAVÔR;9;3326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;60011;RIO DE JANEIRO;COCOTÁ;ESTRADA DA CACUIA, 1386;21921001;1325;ESCOLA ABEILARD FEIJÓ;6;2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;FUNDÃO;AV BRIGADEIRO TROMPOWSKY S/N;21941610;1015;INSTITUTO DE PUERICULTURA REGISTRO MEDICO;2;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;GALEÃO;ESTRADA DOS MARACAJAS, 1294;21941390;1023;ESCOLA MUNICIPAL ANITA GARIBALDI;12;5628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;GALEÃO;PRACA DO AVIAO 1;21941320;1031;COLEGIO BRIGADEIRO NEWTON BRAGA;11;5150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;FUNDÃO;ILHA DE BOM JESUS S/N;21941610;1040;ESCOLA MUNICIPAL TENENTE ANTONIO JOAO;3;1117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;ESTRADA DO GALEAO S/N;21941000;1058;FACIG - FACULDADE CENECISTA DA ILHA DO GOVERNADOR;20;8238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;RUA PINTO ALPOIM 758;21940230;1066;ESCOLA MUNICIPAL PADRE JOSÉ DE ANCHIETA;7;2863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;RUA HENRIQUE LACOMBE S/N;21940240;1074;ESCOLA MUNICIPAL COSTA RICA;7;3236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;RUA SERENATA, 40;21941180;1082;ESCOLA MUNICIPAL ANISIO TEIXEIRA;10;4228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;RUA GASPAR MAGALHAES 258;21940120;1090;ESCOLA MUNICIPAL BRIGADEIRO EDUARDO GOMES;12;5510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;PORTUGUESA;RUA GUSTAVO AUGUSTO DE REZENDE 541;21931576;1104;ESCOLA MUNICIPAL GURGEL DO AMARAL;13;5917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;PORTUGUESA;RUA LUIZ SA S/N;21920400;1112;ESCOLA MUNICIPAL LEONEL AZEVEDO;15;6619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;PORTUGUESA;RUA HAROLDO LOBO 533;21931580;1120;ESCOLA MUNICIPAL MAESTRO FRANCISCO BRAGA;12;5485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;JARDIM GUANABARA;RUA GREGORIO DE CASTRO MORAIS 1058;21931350;1139;IGREJA SÃO JOSÉ OPERÁRIO;10;4610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;GALEÃO;R CINQUENTA E TRES 203;21941450;1147;ESCOLA MUNICIPAL PROF LAVINIA DE OLIVEIRA ESCRAGNOLLE DORIA;9;3859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;60011;RIO DE JANEIRO;TUBIACANGA;RUA NOVENTA E SEIS, 210;21941732;1155;ESCOLA MUNICIPAL GUILHERME FISHER PRESSER;3;1029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;59153;TERESÓPOLIS;ALTO;RUA MELO FRANCO 608;25960531;1015;E.E. EUCLIDES DA CUNHA;12;4171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
